ratingScore,reviewTitle,reviewId,reviewUrl,reviewDescription,reviewImages,date,position,variant,totalCategoryRatings
5,Punchy bass for a pocket sized small speaker,RO42S0WF0N4TO,https://www.amazon.in/gp/customer-reviews/RO42S0WF0N4TO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"I had a JBL Go 1 that I used for almost 6 years before it wore out. Went with this one since it looked a bit more rugged and portable with the braided loop.Pros:1. Great bass. Compared to the Go 1, this has around 40% more volume and bigger, thumpier bass. So all pop songs are a pleasure to the ear.2. Rich sound. Songs with vocals are crisp and clear, with a certain richness to it. Arijit Singh fans will love this one.3. Battery: I tested this for around 4 days, playing songs continuously on 70-80% volume and it lasted a good ~4 hours. Safe to say it will go around 5 to 6 hours easily on 50-60% volume.4. Has type-C USB port for charging, so can be charged with yiur ohone charger. Will update on charging speeds in a while.5. Good connectivity. Does not get stutters and lag even when playing from different rooms. Max range is about 20-30 ft though, so go beyond that and it will distort and stutter like hell.6. Controls are great. The speaker gets 3 buttons on the top. Two for controlling volume and a play/pause/next track/previous track button. Buttons are clicky and feel good to press unlike the previous generations where you couldn't tell if the button was pressed due to lack of feedback.Cons:1. No AUX port. Idk why they did this. An AIX port would've enabled me to even use this as my desktop speaker without BT. Doesn't matter much but the previous JBL Go's had the AUX, so I'd gotten used to playing from it occasionally.2. No mic. Again, idk why they did this. The previous generations had a mic. Not much of a con though because I never really used these for calls.Overall, if you don't need an AUX speaker and can live without a mic on it, go for this one. Absolute no-brainer and bang-for-a-buck speaker.Tip: If you have a Samsung phone, enable Dolby Atmos for even punchier bass and richer sound.","['https://m.media-amazon.com/images/I/71jQmmOX4DL._SY88.jpg', 'https://m.media-amazon.com/images/I/71lpIoTyR-L._SY88.jpg', 'https://m.media-amazon.com/images/I/81jJTo74zCL._SY88.jpg']",2024-01-09,35,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
4,Wonderful,R29CYQHA1854I1,https://www.amazon.in/gp/customer-reviews/R29CYQHA1854I1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,I love it,['https://m.media-amazon.com/images/I/71gPyXLsZkL._SY88.jpg'],2024-09-29,36,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Small Compact Powerhouse,R33GXXYZ7NBJGZ,https://www.amazon.in/gp/customer-reviews/R33GXXYZ7NBJGZ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"The media could not be loaded.
                
            
                
            
        
    
    








  
  
     Just received. In the price range under 3k, it's very good product. Sound is sufficient louder for that small friends gathering.Will update this review after one month of use.","['https://m.media-amazon.com/images/I/714C-CNIO+L._SY88.jpg', 'https://m.media-amazon.com/images/I/71Fk7hjF9vL._SY88.jpg']",2024-11-17,37,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
4,It's good for small bed room for couple. Good audio. Best product..... Konachu....,RUTOTV1NLSME8,https://www.amazon.in/gp/customer-reviews/RUTOTV1NLSME8/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,The media could not be loaded.,[],2024-10-10,38,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Super sound,R33CP2Q5XX9T0M,https://www.amazon.in/gp/customer-reviews/R33CP2Q5XX9T0M/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Super bass",[],2024-12-26,39,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,JBL Go3,R2GNH556C5P0Y6,https://www.amazon.in/gp/customer-reviews/R2GNH556C5P0Y6/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"At 1999 price, value for money, sound is great, i purchased this for personal use and for personal use loudness is great and sound quality is best, battery is good as mention, bluetooth connectivity is superfast and last if you want sound quality, go for it 👍","['https://m.media-amazon.com/images/I/71GjCAKFAOL._SY88.jpg', 'https://m.media-amazon.com/images/I/71TyFvgfzJL._SY88.jpg']",2024-10-24,40,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Worth Buying,R22V8G77WWDFPM,https://www.amazon.in/gp/customer-reviews/R22V8G77WWDFPM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,The JBL Bluetooth Speaker is worth buying. Sound output is impressive and quality of clarity is equally good.,[],2024-10-21,65,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Best sound quality,R26WLHDL96S8TY,https://www.amazon.in/gp/customer-reviews/R26WLHDL96S8TY/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,JBL had proved their quality worth for money best build and audio quality...battery performance also very good,['https://m.media-amazon.com/images/I/71PJWOeriSL._SY88.jpg'],2024-10-11,66,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Better than other brands,R2MEZPWPRDRZ2R,https://www.amazon.in/gp/customer-reviews/R2MEZPWPRDRZ2R/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Got it at 1999 and it is worth the price. Be it the quality of sound , balanced bass and treble. Enought loudness.",[],2024-10-08,67,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,JBL GO3,R216X9E8LZ264S,https://www.amazon.in/gp/customer-reviews/R216X9E8LZ264S/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,JBL always awesome 👍,[],2024-10-27,68,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Ok & fine,R29AL98COVN9FQ,https://www.amazon.in/gp/customer-reviews/R29AL98COVN9FQ/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Sound is awesome, appearance is good battery life ok clarity is fine easy to use. I am using redmi phone no connectivity issue, but when am  trying to connect to other two realme phone of my house they couldn't not find this devise. Don't worries just hold volume increase & On button simultaneously & thus the devise will rest & easy shown in your phone blue tooth list, so many vedio are available in you tube.",[],2024-07-30,69,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Sound,R1DJLEQK8BVT2Q,https://www.amazon.in/gp/customer-reviews/R1DJLEQK8BVT2Q/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,This is looking mini in size but sounds is beast.Vocals clear and crisp.Thampiness is good but bass is little bit laking.,[],2024-10-04,70,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Excellent sound quality,R32000YQZ3RVH3,https://www.amazon.in/gp/customer-reviews/R32000YQZ3RVH3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Beat bass enhancer is totally different than others,[],2024-10-21,71,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Beautiful sound loud and clear notribble just great,R2I3OFMQ41BNHX,https://www.amazon.in/gp/customer-reviews/R2I3OFMQ41BNHX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Great sound compact to carry easy to handle,[],2024-10-24,72,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Good product,R3CM29VADS0PXX,https://www.amazon.in/gp/customer-reviews/R3CM29VADS0PXX/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,,['https://m.media-amazon.com/images/I/61JpVz1bclL._SY88.jpg'],2024-11-11,57,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Sound quality is wonderful,R3L6IQ8XU29OYS,https://www.amazon.in/gp/customer-reviews/R3L6IQ8XU29OYS/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Good go for it,[],2024-11-05,58,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Awesome product,R1RKB6KVO360J,https://www.amazon.in/gp/customer-reviews/R1RKB6KVO360J/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Get this product if you want a speaker with 3 - 4 hours  batter backup with good sound.,[],2024-10-26,59,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Sound supar 👌👌,R3JBE2L73XZFGO,https://www.amazon.in/gp/customer-reviews/R3JBE2L73XZFGO/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Jbl go3 nice 💯,"['https://m.media-amazon.com/images/I/71PEf0YAPWL._SY88.jpg', 'https://m.media-amazon.com/images/I/81DMwXVS2gL._SY88.jpg']",2024-11-01,60,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Excellent speaker..,R3IL5XZCGGZW5I,https://www.amazon.in/gp/customer-reviews/R3IL5XZCGGZW5I/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     Really value for money. About the speaker, having Well balanced base with amazing sound quality. If you are a music lover i can say that you are definitely going to love this product. In This Great Indian Festival Sell i got it only at 1999 RsDo subscribe my Youtube channel search Govind Music Jeeta Rahe Ye Watan","['https://m.media-amazon.com/images/I/71Swx6H+XiL._SY88.jpg', 'https://m.media-amazon.com/images/I/71VOYrjuJ0L._SY88.jpg', 'https://m.media-amazon.com/images/I/71ZNQXDf8BL._SY88.jpg', 'https://m.media-amazon.com/images/I/71dhp1t4vxL._SY88.jpg', 'https://m.media-amazon.com/images/I/71wnkK+tUkL._SY88.jpg']",2024-10-02,61,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Awesome sound but not too loud,R3SY0MDLPF9RYK,https://www.amazon.in/gp/customer-reviews/R3SY0MDLPF9RYK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Buy at Amazon great Indian festival saleAmazing prod. But little less volume , bass is punchyThanks JBL for manufacture such type of items ❤️❤️❤️❤️❤️❤️❤️❤️❤️",[],2024-10-01,62,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,JBL GO 3,R2YO8QC62O6M4Y,https://www.amazon.in/gp/customer-reviews/R2YO8QC62O6M4Y/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     As the name says it’s the best bass sound box and provides good quality music without disturbance. Product is good quality and handy at the same time. Charging takes up to one hour. Connectivity is fast. Good clarity sound system. Super performance.",['https://m.media-amazon.com/images/I/71URPQZUGLL._SY88.jpg'],2024-10-06,63,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Superb,R1MA0BGYPIDOPG,https://www.amazon.in/gp/customer-reviews/R1MA0BGYPIDOPG/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Its a small speaker but good sound for room usage and soft music , lacks base but at the size and price range its very good. Portable and connects smoothly.",[],2024-10-04,64,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
3,Sound is not loud enough,R2AOHEKDLASLLK,https://www.amazon.in/gp/customer-reviews/R2AOHEKDLASLLK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Not sure if it to do with the device I got it. overall sound is not significantly different from mobile speaker. I need a better one.Bought it in a hurry. Wish I can exchange with bigger one,[],2025-01-20,17,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Amazing,R3K0VC8EA9KM91,https://www.amazon.in/gp/customer-reviews/R3K0VC8EA9KM91/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Amazing products. Go for it.,['https://m.media-amazon.com/images/I/61iZeIPR86L._SY88.jpg'],2025-01-10,18,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,JBL,R1JYPKX7BPEUIA,https://www.amazon.in/gp/customer-reviews/R1JYPKX7BPEUIA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Excellent sound and easy to take anywhere.,[],2025-01-03,19,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Value for money,R33C6OUOA2V757,https://www.amazon.in/gp/customer-reviews/R33C6OUOA2V757/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,I own quite a few speakers including Bose. But i have to say For the size this JBL delivers really good sound and loudness,[],2024-12-21,20,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,JBL blutruth wireless speaker,RFM5NKVWUJ438,https://www.amazon.in/gp/customer-reviews/RFM5NKVWUJ438/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Good item,[],2025-01-30,21,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Great Quality,R39AZW91VYVBFN,https://www.amazon.in/gp/customer-reviews/R39AZW91VYVBFN/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Best product from JBL, best buy !",[],2024-12-24,22,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
4,Sound,R19P19FSWBVIG7,https://www.amazon.in/gp/customer-reviews/R19P19FSWBVIG7/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Heavy bass,[],2024-11-05,23,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
3,No battery level indicator,ROMLS432DWZ4A,https://www.amazon.in/gp/customer-reviews/ROMLS432DWZ4A/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,It's not showing battery level indicator in mobile phone.It will indicate by LED in the last moment.,[],2024-12-25,24,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,JBL bluetooth mini speaker,R2JP5MJA0NR5T7,https://www.amazon.in/gp/customer-reviews/R2JP5MJA0NR5T7/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Wow amazing sound thanks to Amazon,[],2024-10-26,73,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Best at this segment,R2JDS99ODS59W5,https://www.amazon.in/gp/customer-reviews/R2JDS99ODS59W5/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,It's really worth every penny.Don't think twice if you want to buy this item.I love it.,['https://m.media-amazon.com/images/I/81odvhy-cNL._SY88.jpg'],2024-10-13,74,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Jbl go 3,R2A9CBAWHAG0Q9,https://www.amazon.in/gp/customer-reviews/R2A9CBAWHAG0Q9/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,,"['https://m.media-amazon.com/images/I/71q0vDOWQyL._SY88.jpg', 'https://m.media-amazon.com/images/I/81QYEZGY4cL._SY88.jpg']",2024-10-30,75,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Excellent product,R1D14C0C60FK54,https://www.amazon.in/gp/customer-reviews/R1D14C0C60FK54/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Good Bass, sound clarity and design",[],2024-10-23,76,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Bass 🔊 is good.,R3B0F1W2SPMMFV,https://www.amazon.in/gp/customer-reviews/R3B0F1W2SPMMFV/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Pros:1. Good battery backup.2. Good sound quality.3. Portable.4. Best suitable for single room or hall.Cons:1. No aux connectivity.2. No FM functionality.,[],2024-09-16,77,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Nice products,RHRPH3V4UGNVA,https://www.amazon.in/gp/customer-reviews/RHRPH3V4UGNVA/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,,['https://m.media-amazon.com/images/I/71CimPjLfPL._SY88.jpg'],2024-10-29,78,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Speaker review,R2T5FUEC3XOZY3,https://www.amazon.in/gp/customer-reviews/R2T5FUEC3XOZY3/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"It's an amazing mini speaker,easy to carry, sound quality is superb.battery life is also good and connectivity is like you go in another room and close the door but it's still working. 👍",[],2024-09-17,79,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
3,Average sound quality,R1G6MF7C6I6AJP,https://www.amazon.in/gp/customer-reviews/R1G6MF7C6I6AJP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Sound quality is just Average,[],2024-10-18,80,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Look and Feel if the product is excellent,R1FQ5BJ1BLPSRM,https://www.amazon.in/gp/customer-reviews/R1FQ5BJ1BLPSRM/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"My wife purchased this for her use, it’s excellent look and feel. I like this. We purchased this based on the recommendation from friends.","['https://m.media-amazon.com/images/I/71+vbi2bg0L._SY88.jpg', 'https://m.media-amazon.com/images/I/71C9tibw8+L._SY88.jpg', 'https://m.media-amazon.com/images/I/71VA8tnTi3L._SY88.jpg']",2024-12-01,41,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Very nice 😊,R3GOAXUQ47F1,https://www.amazon.in/gp/customer-reviews/R3GOAXUQ47F1/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Nice sound,Nice Bass,Nice quality, Nice Battery Life, All Good 😊⭐️⭐️⭐️⭐️⭐️😍",['https://m.media-amazon.com/images/I/71et3ALlUEL._SY88.jpg'],2024-11-17,42,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,JBL always rock,R62TU0ES5DCRK,https://www.amazon.in/gp/customer-reviews/R62TU0ES5DCRK/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     wow amezing sound quality. it is easily connect to my iphone. value for money. its my best purchase n thank u amazon team n seller for provide best product.",['https://m.media-amazon.com/images/I/71fJ7oIFKhL._SY88.jpg'],2024-11-07,43,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Bass,R1FSC2BK95OSW2,https://www.amazon.in/gp/customer-reviews/R1FSC2BK95OSW2/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"I recently purchased the JBL GO 3 from Amazon, and I couldn't be happier with my choice. This speaker offers exceptional sound quality at an unbeatable price, making it the best speaker in its budget range.From the moment I unboxed it, I was impressed by its compact and stylish design. It's incredibly portable, which makes it perfect for taking on the go. Despite its small size, the JBL GO 3 delivers powerful and clear sound, with impressive bass for such a compact device.The build quality is top-notch. It feels sturdy and well-made, with a durable fabric material that provides a great grip and adds to its rugged feel. Plus, it's waterproof and dustproof (IP67 rated), so I don't have to worry about using it outdoors or by the pool.Pairing the speaker with my devices was quick and hassle-free, thanks to Bluetooth 5.1. The battery life is also commendable, offering up to 5 hours of playtime on a single charge, which is more than enough for my needs.Overall, the JBL GO 3 has exceeded my expectations in every way. It’s a fantastic little speaker that punches well above its weight, and I highly recommend it to anyone looking for a budget-friendly portable speaker.","['https://m.media-amazon.com/images/I/61KwD9v7lnL._SY88.jpg', 'https://m.media-amazon.com/images/I/61avNawEO7L._SY88.jpg', 'https://m.media-amazon.com/images/I/61avNawEO7L._SY88.jpg', 'https://m.media-amazon.com/images/I/71HGvsyYYxL._SY88.jpg', 'https://m.media-amazon.com/images/I/71YLTkj3H1L._SY88.jpg', 'https://m.media-amazon.com/images/I/71rfDKULDLL._SY88.jpg']",2024-06-06,44,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
3,JBL Go3 After a few day's use review,R2Q56M09COYUK0,https://www.amazon.in/gp/customer-reviews/R2Q56M09COYUK0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Sound quality is good built quality is good but charging backup is okay not good over all in this price range JBL Go3 is Okay for single use...,['https://m.media-amazon.com/images/I/71oAkXY13vL._SY88.jpg'],2024-10-31,45,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
4,Sound is good,R25CB4E3IT7THI,https://www.amazon.in/gp/customer-reviews/R25CB4E3IT7THI/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Value for money. Till date no issues.,[],2024-09-08,46,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
4,Good 👍,R1B4S2KHQ0II52,https://www.amazon.in/gp/customer-reviews/R1B4S2KHQ0II52/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Sound quality is good. Very compact. Battery life is ok. Haven't tracked the backup. Not Budget friendly(₹2,500).","['https://m.media-amazon.com/images/I/71-tklds1JL._SY88.jpg', 'https://m.media-amazon.com/images/I/716hWMRCrjL._SY88.jpg', 'https://m.media-amazon.com/images/I/71bucQzv6UL._SY88.jpg']",2024-08-28,47,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Unique and loud with smoothness,R2EYDFN6WJVOPP,https://www.amazon.in/gp/customer-reviews/R2EYDFN6WJVOPP/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,Its very compact and easy to carry. sounds is very smooth and clear with high quality.,['https://m.media-amazon.com/images/I/81PPak1BGcL._SY88.jpg'],2024-11-08,48,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,JBL never disappoints music lover,R1468WLMLZM2ZR,https://www.amazon.in/gp/customer-reviews/R1468WLMLZM2ZR/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Sharing the reviews after using it quite often from last 20 months, compact and amazing audio quality. Perfect for a travelling and hosting party for music lovers in your living room.",[],2024-10-27,49,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
5,Bluetooth speaker portable,R1Y188TODK8NL0,https://www.amazon.in/gp/customer-reviews/R1Y188TODK8NL0/ref=cm_cr_othr_d_rvw_ttl?ie=UTF8&ASIN=B08FB396L1,"Value for money, Always JBL known for its optimal sound clarity in all three ranges of low mid and high frequencies.",[],2024-11-05,50,"Colour: BLUE, Size: Standard, Pattern Name: Speaker",
